"COW","ANNUAL.QUARTERLY.DATA","COUNTRY.NUMBER","YEAR","TYPE.OF.DATA","PROTEST.DEMONSTRATIONS","REGIME.SUPPRTD.DMNSTRTN","RIOT","ARMED.ATTACK","ASSASSINATION.SUCCESS.","POLITICAL.STRIKES","EXECUTIVE.RENEWAL","EXECUTIVE.ADJUSTMENTS","UNSUC.REG.EXEC.TRANSFER","REG.EXECUTIVE.TRANSFER","UNSUC.IRREG.EXEC.TRANS","IRREG.EXEC.TRANSFER","ELECTION","IMPOSITION.OF.POL.SANCT","POLITICAL.EXECUTION","RELAXATION.OF.SANCTION","DEATHS.FROM.DOM.VIOLENCE","ICPSR.STUDY.NUMBER.7761","ICPSR.EDITION.NUMBER.2","ICPSR.PART.NUMBER.3"
70,100,70,1956,0,2,0,2,0,0,5,0,1,0,0,0,0,0,3,0,0,3,7761,2,3
70,100,70,1957,0,1,0,9,5,0,0,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
70,100,70,1958,0,3,0,19,3,1,8,0,0,0,1,0,0,1,10,0,0,11,7761,2,3
70,100,70,1959,0,2,1,12,5,5,4,0,0,0,0,0,0,0,17,0,0,13,7761,2,3
70,100,70,1960,0,9,0,13,1,0,1,0,0,0,0,0,0,0,6,0,0,19,7761,2,3
70,100,70,1961,0,6,2,24,9,0,0,0,1,0,0,1,0,1,10,0,1,112,7761,2,3
70,100,70,1962,0,1,3,7,8,0,0,0,0,1,0,1,0,0,6,0,0,20,7761,2,3
70,100,70,1963,0,2,1,0,10,0,1,0,0,0,0,0,0,0,2,0,1,0,7761,2,3
70,100,70,1964,0,0,0,2,0,0,0,0,2,0,1,0,0,1,1,0,1,24,7761,2,3
70,100,70,1965,0,1,0,2,3,0,1,0,1,0,0,0,0,0,4,0,3,20,7761,2,3
70,100,70,1966,0,0,1,1,2,0,1,0,0,0,0,0,0,0,5,0,0,0,7761,2,3
70,100,70,1967,0,2,0,3,9,0,2,0,0,0,0,0,0,1,4,0,0,61,7761,2,3
70,100,70,1968,0,7,0,26,7,0,4,0,0,0,0,0,0,0,6,0,5,34,7761,2,3
70,100,70,1969,0,0,0,3,5,0,0,0,0,0,0,0,0,0,6,0,0,20,7761,2,3
70,100,70,1970,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5,7761,2,3
70,100,70,1971,0,3,0,3,0,0,0,0,2,0,0,0,0,0,2,0,3,14,7761,2,3
70,100,70,1972,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,14,7761,2,3
70,100,70,1973,0,1,0,1,8,0,0,0,0,0,0,0,0,1,3,0,0,24,7761,2,3
70,100,70,1974,0,2,0,5,17,1,0,0,1,0,0,0,0,0,4,0,0,45,7761,2,3
70,100,70,1975,0,1,0,0,15,2,1,0,2,0,0,0,0,0,1,0,0,46,7761,2,3
70,100,70,1976,0,2,0,1,19,0,0,0,0,0,1,0,0,1,0,0,1,99,7761,2,3
70,100,70,1977,0,4,0,4,15,0,3,0,1,0,0,0,0,0,7,0,1,34,7761,2,3
70,100,70,1978,0,3,0,1,1,0,1,0,0,0,0,0,0,0,3,0,2,0,7761,2,3
70,100,70,1979,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7761,2,3
70,100,70,1980,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
70,100,70,1981,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7761,2,3
70,100,70,1982,0,2,1,0,0,0,0,0,1,0,1,0,0,1,2,0,1,0,7761,2,3
90,100,90,1948,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,2,0,7761,2,3
90,100,90,1949,0,0,0,0,2,0,0,0,1,0,0,1,0,0,5,0,3,40,7761,2,3
90,100,90,1950,0,2,1,2,2,0,6,0,4,0,1,0,0,2,13,0,6,26,7761,2,3
90,100,90,1951,0,3,0,5,0,0,2,0,2,0,1,0,0,0,6,0,1,4,7761,2,3
90,100,90,1952,0,3,2,3,5,0,0,0,3,0,0,0,0,0,8,0,1,6,7761,2,3
90,100,90,1953,0,9,2,4,10,0,0,0,1,0,0,1,0,1,14,0,1,16,7761,2,3
90,100,90,1954,0,1,8,5,27,1,1,0,4,0,2,0,2,1,64,1,15,144,7761,2,3
90,100,90,1955,0,1,1,0,3,0,0,0,4,0,0,1,0,1,20,8,9,12,7761,2,3
90,100,90,1956,0,7,1,0,2,0,2,0,2,0,0,0,0,0,22,0,4,5,7761,2,3
90,100,90,1957,0,0,1,3,1,1,0,0,4,0,5,0,1,1,12,0,2,6,7761,2,3
90,100,90,1958,0,0,0,0,1,0,1,0,3,0,1,0,0,1,4,0,0,0,7761,2,3
90,100,90,1959,0,0,1,0,13,0,2,0,1,0,0,0,0,1,3,0,0,0,7761,2,3
90,100,90,1960,0,5,0,4,14,0,1,0,1,0,0,1,0,0,9,0,3,3,7761,2,3
90,100,90,1961,0,3,1,1,1,0,0,0,0,0,0,0,0,1,9,0,1,2,7761,2,3
90,100,90,1962,0,2,1,11,30,1,2,0,1,0,0,0,0,0,10,0,2,18,7761,2,3
90,100,90,1963,0,0,0,0,14,0,0,0,1,0,0,0,1,0,14,0,1,27,7761,2,3
90,100,90,1964,0,0,0,0,6,0,0,0,0,0,0,0,0,1,2,0,3,9,7761,2,3
90,100,90,1965,0,0,0,0,15,2,0,0,0,0,0,0,0,1,6,0,1,15,7761,2,3
90,100,90,1966,0,1,1,1,39,0,0,0,0,0,1,0,0,1,15,26,2,22,7761,2,3
90,100,90,1967,0,0,0,0,31,3,0,0,0,0,0,0,0,0,1,0,1,53,7761,2,3
90,100,90,1968,0,1,0,0,6,1,0,0,1,0,0,0,0,0,6,0,2,12,7761,2,3
90,100,90,1969,0,0,0,0,7,2,0,0,1,0,0,0,0,0,0,0,0,10,7761,2,3
90,100,90,1970,0,4,0,1,14,10,0,0,0,0,1,0,0,1,3,0,0,27,7761,2,3
90,100,90,1971,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,5,7761,2,3
90,100,90,1972,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,11,7761,2,3
90,100,90,1973,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,22,7761,2,3
90,100,90,1974,0,0,0,5,3,1,0,0,0,0,1,0,0,1,2,0,0,1,7761,2,3
90,100,90,1975,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7761,2,3
90,100,90,1976,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
90,100,90,1977,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
90,100,90,1978,0,3,0,3,5,2,1,0,0,0,1,0,0,1,1,0,0,0,7761,2,3
90,100,90,1979,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
90,100,90,1980,0,1,0,2,31,1,0,0,1,0,0,0,0,0,3,0,0,0,7761,2,3
90,100,90,1981,0,1,0,0,47,0,0,0,2,0,0,0,0,0,3,0,1,0,7761,2,3
90,100,90,1982,0,1,0,0,56,0,0,0,2,0,2,0,1,0,8,4,1,0,7761,2,3
91,100,91,1948,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,2,7761,2,3
91,100,91,1949,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,7761,2,3
91,100,91,1950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7761,2,3
91,100,91,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
91,100,91,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
91,100,91,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7761,2,3
91,100,91,1954,0,1,0,1,2,0,2,0,2,0,0,0,1,1,7,0,3,0,7761,2,3
91,100,91,1955,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,1,7761,2,3
91,100,91,1956,0,2,1,3,6,0,1,0,1,0,1,1,1,1,21,0,4,42,7761,2,3
91,100,91,1957,0,0,0,1,1,0,0,0,2,0,3,1,0,1,1,0,2,5,7761,2,3
91,100,91,1958,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
91,100,91,1959,0,0,0,0,31,0,0,0,2,0,0,2,0,0,5,0,0,72,7761,2,3
91,100,91,1960,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,15,7761,2,3
91,100,91,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,7761,2,3
91,100,91,1962,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,7761,2,3
91,100,91,1963,0,0,0,0,5,0,0,0,0,0,0,0,1,0,8,0,2,2,7761,2,3
91,100,91,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,7761,2,3
91,100,91,1965,0,0,0,0,3,0,0,0,1,0,1,0,0,1,1,0,0,1,7761,2,3
91,100,91,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
91,100,91,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
91,100,91,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7761,2,3
91,100,91,1969,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7761,2,3
91,100,91,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
91,100,91,1971,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7761,2,3
91,100,91,1972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7761,2,3
91,100,91,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
91,100,91,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
91,100,91,1975,0,2,0,1,3,0,0,0,2,0,0,0,1,0,3,0,0,29,7761,2,3
91,100,91,1976,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,15,7761,2,3
91,100,91,1977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
91,100,91,1978,0,2,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,7761,2,3
91,100,91,1979,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,7761,2,3
91,100,91,1980,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,7761,2,3
91,100,91,1981,0,1,0,0,7,0,0,0,1,0,0,0,0,1,3,0,0,4,7761,2,3
91,100,91,1982,0,1,0,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,7761,2,3
92,100,92,1948,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,3,0,7761,2,3
92,100,92,1949,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4,0,1,0,7761,2,3
92,100,92,1950,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,3,0,7761,2,3
92,100,92,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
92,100,92,1952,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,7761,2,3
92,100,92,1953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,7761,2,3
92,100,92,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
92,100,92,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7761,2,3
92,100,92,1956,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,2,0,7761,2,3
92,100,92,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
92,100,92,1958,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,7761,2,3
92,100,92,1959,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,7761,2,3
92,100,92,1960,0,0,1,1,0,0,0,0,1,0,0,2,1,1,7,0,4,6,7761,2,3
92,100,92,1961,0,0,0,0,1,0,0,0,3,0,1,0,1,1,6,0,2,5,7761,2,3
92,100,92,1962,0,1,0,0,1,0,0,0,0,0,2,0,0,1,3,0,1,0,7761,2,3
92,100,92,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
92,100,92,1964,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,7761,2,3
92,100,92,1965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7761,2,3
92,100,92,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7761,2,3
92,100,92,1967,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,7761,2,3
92,100,92,1968,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7761,2,3
92,100,92,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
92,100,92,1970,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,7761,2,3
92,100,92,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
92,100,92,1972,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,100,7761,2,3
92,100,92,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
92,100,92,1974,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,7761,2,3
92,100,92,1975,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7761,2,3
92,100,92,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
92,100,92,1977,0,4,0,2,3,2,0,0,0,0,1,0,0,1,3,0,0,19,7761,2,3
92,100,92,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
92,100,92,1979,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
92,100,92,1980,0,3,0,3,41,3,2,0,1,0,1,0,0,0,6,0,0,0,7761,2,3
92,100,92,1981,0,1,0,0,130,0,1,0,2,0,0,0,0,0,13,0,4,0,7761,2,3
92,100,92,1982,0,8,0,0,91,14,0,0,0,0,1,0,0,1,7,0,1,0,7761,2,3
93,100,93,1948,0,0,0,0,2,0,0,0,2,0,0,0,0,0,7,0,1,0,7761,2,3
93,100,93,1949,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,7761,2,3
93,100,93,1950,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,7761,2,3
93,100,93,1951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7761,2,3
93,100,93,1952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
93,100,93,1953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
93,100,93,1954,0,0,0,0,2,1,0,0,0,0,0,1,0,0,4,0,1,13,7761,2,3
93,100,93,1955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,7761,2,3
93,100,93,1956,0,0,0,0,0,1,0,0,2,0,1,0,0,0,7,0,5,2,7761,2,3
93,100,93,1957,0,0,0,0,0,0,0,1,0,0,1,0,0,1,8,0,2,35,7761,2,3
93,100,93,1958,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,7761,2,3
93,100,93,1959,0,0,0,12,11,26,1,0,0,0,0,0,0,0,8,0,3,235,7761,2,3
93,100,93,1960,0,0,0,1,8,4,0,0,0,0,0,0,0,0,6,0,1,12,7761,2,3
93,100,93,1961,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,2,8,7761,2,3
93,100,93,1962,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,7761,2,3
93,100,93,1963,0,1,0,6,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7761,2,3
93,100,93,1964,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,7761,2,3
93,100,93,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
93,100,93,1966,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7761,2,3
93,100,93,1967,0,0,0,1,16,0,0,0,0,0,1,0,0,1,8,0,4,151,7761,2,3
93,100,93,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
93,100,93,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
93,100,93,1970,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
93,100,93,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
93,100,93,1972,0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,7761,2,3
93,100,93,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
93,100,93,1974,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4,7761,2,3
93,100,93,1975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,22,7761,2,3
93,100,93,1976,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,7761,2,3
93,100,93,1977,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,30,7761,2,3
93,100,93,1978,0,9,0,32,41,3,7,0,0,0,0,1,0,0,20,14,6,1,7761,2,3
93,100,93,1979,0,6,5,2,112,2,3,0,3,0,1,0,1,0,19,0,8,0,7761,2,3
93,100,93,1980,0,1,0,2,2,0,0,0,0,0,1,0,0,0,11,0,7,0,7761,2,3
93,100,93,1981,0,1,0,2,3,0,0,0,0,0,0,0,0,0,9,0,2,0,7761,2,3
93,100,93,1982,0,2,0,2,8,0,0,0,0,0,0,0,0,0,9,0,2,0,7761,2,3
94,100,94,1948,0,0,1,6,47,0,0,0,1,0,2,0,0,2,21,0,4,12,7761,2,3
94,100,94,1949,0,0,0,0,3,0,0,1,4,1,0,1,0,1,3,0,1,6,7761,2,3
94,100,94,1950,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,7761,2,3
94,100,94,1951,0,0,0,0,9,0,0,0,3,0,0,0,0,0,6,0,1,0,7761,2,3
94,100,94,1952,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,7761,2,3
94,100,94,1953,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,7761,2,3
94,100,94,1954,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1,1,7761,2,3
94,100,94,1955,0,0,0,1,18,0,0,0,1,0,0,1,0,0,9,0,4,56,7761,2,3
94,100,94,1956,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,7761,2,3
94,100,94,1957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,7761,2,3
94,100,94,1958,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,7761,2,3
94,100,94,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
94,100,94,1960,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,1,1,7761,2,3
94,100,94,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
94,100,94,1962,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7761,2,3
94,100,94,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
94,100,94,1964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
94,100,94,1965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7761,2,3
94,100,94,1966,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7761,2,3
94,100,94,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
94,100,94,1968,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
94,100,94,1969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
94,100,94,1970,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2,0,0,0,7761,2,3
94,100,94,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
94,100,94,1972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
94,100,94,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
94,100,94,1974,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7761,2,3
94,100,94,1975,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
94,100,94,1976,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
94,100,94,1977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
94,100,94,1978,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7761,2,3
94,100,94,1979,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
94,100,94,1980,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,7761,2,3
94,100,94,1981,0,1,0,1,11,0,0,0,4,0,0,0,0,0,4,0,0,0,7761,2,3
94,100,94,1982,0,0,0,0,3,0,0,0,0,0,1,0,0,1,2,0,0,0,7761,2,3
95,100,95,1948,0,0,0,1,7,0,2,0,1,2,1,1,0,1,13,0,2,4,7761,2,3
95,100,95,1949,0,6,0,11,1,0,1,0,4,0,1,1,1,0,10,0,4,0,7761,2,3
95,100,95,1950,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,7761,2,3
95,100,95,1951,0,3,5,11,3,0,2,0,5,0,1,0,1,0,20,0,5,31,7761,2,3
95,100,95,1952,0,1,0,1,1,0,1,0,2,0,1,0,0,1,5,0,4,0,7761,2,3
95,100,95,1953,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7761,2,3
95,100,95,1954,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,7761,2,3
95,100,95,1955,0,0,0,0,0,1,0,0,4,0,2,1,0,0,17,0,3,3,7761,2,3
95,100,95,1956,0,8,0,7,0,0,0,0,0,0,1,0,0,1,6,0,0,0,7761,2,3
95,100,95,1957,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,7761,2,3
95,100,95,1958,0,2,0,17,19,0,2,0,3,0,0,0,0,0,8,0,2,10,7761,2,3
95,100,95,1959,0,2,1,10,5,0,2,0,1,0,0,0,0,0,13,0,1,4,7761,2,3
95,100,95,1960,0,0,0,0,3,0,0,0,0,0,1,0,0,1,2,0,1,0,7761,2,3
95,100,95,1961,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5,0,0,0,7761,2,3
95,100,95,1962,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
95,100,95,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
95,100,95,1964,0,10,2,24,13,1,0,0,0,0,1,0,0,1,8,0,0,44,7761,2,3
95,100,95,1965,0,5,0,5,1,0,0,0,0,0,0,0,0,0,9,0,1,1,7761,2,3
95,100,95,1966,0,2,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,2,7761,2,3
95,100,95,1967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7761,2,3
95,100,95,1968,0,2,0,8,1,1,1,0,2,0,2,0,2,1,8,0,0,8,7761,2,3
95,100,95,1969,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,1,0,7761,2,3
95,100,95,1970,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,7761,2,3
95,100,95,1971,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7761,2,3
95,100,95,1972,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7761,2,3
95,100,95,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
95,100,95,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
95,100,95,1975,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
95,100,95,1976,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0,7761,2,3
95,100,95,1977,0,2,0,2,0,0,0,0,2,0,0,0,0,1,3,0,1,0,7761,2,3
95,100,95,1978,0,2,1,1,1,0,0,0,0,0,1,0,0,2,2,0,2,0,7761,2,3
95,100,95,1979,0,2,0,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
95,100,95,1980,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7761,2,3
95,100,95,1981,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,7761,2,3
95,100,95,1982,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,7761,2,3
100,100,100,1948,0,0,0,26,27,2,1,0,3,0,2,0,0,0,7,0,3,1513,7761,2,3
100,100,100,1949,0,1,0,30,49,0,0,0,7,0,1,0,0,2,10,0,2,2282,7761,2,3
100,100,100,1950,0,0,0,2,11,0,0,0,8,0,1,0,0,0,15,0,0,54,7761,2,3
100,100,100,1951,0,0,0,5,80,2,0,0,8,0,1,0,0,1,7,0,0,129,7761,2,3
100,100,100,1952,0,0,0,2,33,0,0,0,2,0,0,0,0,0,17,0,0,833,7761,2,3
100,100,100,1953,0,2,0,5,19,0,1,0,2,0,2,0,1,1,14,0,11,39,7761,2,3
100,100,100,1954,0,0,0,11,16,0,0,0,3,0,1,0,0,1,14,0,4,51,7761,2,3
100,100,100,1955,0,1,0,0,23,0,0,0,0,0,0,0,0,0,12,0,3,714,7761,2,3
100,100,100,1956,0,0,0,5,18,0,0,0,3,0,0,0,0,0,24,0,3,1470,7761,2,3
100,100,100,1957,0,17,2,15,29,1,4,1,2,0,0,1,1,1,21,0,8,154,7761,2,3
100,100,100,1958,0,0,2,1,23,1,6,0,0,0,2,2,0,2,8,0,8,212,7761,2,3
100,100,100,1959,0,5,0,3,22,18,1,0,5,0,0,0,0,0,21,0,1,171,7761,2,3
100,100,100,1960,0,0,2,0,3,0,1,0,3,0,0,0,0,1,0,0,1,38,7761,2,3
100,100,100,1961,0,5,2,0,33,0,7,0,1,0,0,1,0,0,6,0,0,242,7761,2,3
100,100,100,1962,0,1,0,0,15,0,1,0,0,0,1,0,0,2,3,0,1,185,7761,2,3
100,100,100,1963,0,7,0,6,70,0,1,0,2,0,0,0,0,0,13,0,1,92,7761,2,3
100,100,100,1964,0,1,0,0,28,0,0,0,2,0,0,0,0,1,3,0,0,740,7761,2,3
100,100,100,1965,0,8,0,11,29,0,0,0,6,0,1,0,0,0,6,0,0,66,7761,2,3
100,100,100,1966,0,5,0,3,12,0,1,0,0,0,1,0,0,2,7,0,2,40,7761,2,3
100,100,100,1967,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,2,32,7761,2,3
100,100,100,1968,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,7761,2,3
100,100,100,1969,0,1,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,7,7761,2,3
100,100,100,1970,0,3,0,1,1,0,0,0,0,0,1,0,0,1,6,0,3,0,7761,2,3
100,100,100,1971,0,1,0,2,0,0,2,0,1,0,0,0,0,0,7,0,0,15,7761,2,3
