"CTRY","YEAR","CIRI","COW","DISAP","KILL","POLPRIS","TORT","additive","latentmean","latentsd"
"Russia",2000,530,365,1,0,1,0,2,-1.25936810371159,0.211704216894798
"Russia",2001,530,365,0,0,1,0,1,-1.3205284477774,0.215408193579513
"Russia",2002,530,365,1,1,2,0,4,-1.28683757138969,0.213334998021159
"Russia",2003,530,365,0,0,2,0,2,-1.37843134572556,0.219302677305266
"Russia",2004,530,365,0,0,1,0,1,-1.40659367925307,0.221557409425123
"Russia",2005,530,365,0,1,1,0,2,-1.35373635064616,0.219319748960288
"Russia",2006,530,365,0,1,1,0,2,-1.33566646254548,0.219089948763699
"Russia",2007,530,365,0,1,0,0,1,-1.3442373596324,0.220195190694966
"Russia",2008,530,365,1,1,1,0,3,-1.30884309609425,0.219559214073422
"Russia",2009,530,365,0,1,0,0,1,-1.37991626590903,0.236285002700017
"Russia",2010,530,365,0,1,0,0,1,-1.41302323534154,0.268230541500826
"Rwanda",1981,533,517,2,2,2,2,8,0.650464469767543,0.296729939938609
"Rwanda",1982,533,517,2,2,2,1,7,0.58846685689426,0.267327055761921
"Rwanda",1983,533,517,2,2,2,1,7,0.528429524833355,0.251696969117428
"Rwanda",1984,533,517,2,2,2,2,8,0.461427904065612,0.239917691075968
"Rwanda",1985,533,517,2,2,1,1,6,0.289791082223771,0.231094264007611
"Rwanda",1986,533,517,2,2,0,1,5,0.1522976837952,0.227143159668728
"Rwanda",1987,533,517,2,2,0,2,6,0.0568417761810801,0.223874259448116
"Rwanda",1988,533,517,2,2,1,2,7,-0.0945312895471232,0.215282635939959
"Rwanda",1989,533,517,2,2,1,1,6,-0.36570892194687,0.205866318870262
"Rwanda",1990,533,517,2,1,0,0,3,-0.754313741105721,0.203151312186518
"Rwanda",1991,533,517,1,0,0,0,1,-1.10590366487162,0.207729912681261
"Rwanda",1992,533,517,1,0,0,1,2,-1.30163501839567,0.210050996308043
"Rwanda",1993,533,517,1,0,0,0,1,-1.50285248814367,0.220001886342709
"Rwanda",1994,533,517,0,0,0,0,0,-1.66471120396789,0.232446886463428
"Rwanda",1995,533,517,0,0,0,0,0,-1.72720451602817,0.23697755269912
"Rwanda",1996,533,517,1,0,0,0,1,-1.69784875255833,0.233768678042084
"Rwanda",1997,533,517,0,0,0,0,0,-1.67963247255667,0.234685529929764
"Rwanda",1998,533,517,0,0,2,0,2,-1.56080161004173,0.22981119269875
"Rwanda",1999,533,517,1,0,2,0,3,-1.41288804783863,0.216167618378231
"Rwanda",2000,533,517,1,0,1,0,2,-1.30152870784069,0.208388311935362
"Rwanda",2001,533,517,1,1,1,0,3,-1.1694434296808,0.200947932898912
"Rwanda",2002,533,517,1,1,1,0,3,-1.10111082648676,0.197565177558309
"Rwanda",2003,533,517,1,1,0,0,2,-1.07113118562238,0.200157801661531
"Rwanda",2004,533,517,1,1,0,0,2,-0.994840933672367,0.197142123552753
"Rwanda",2005,533,517,2,1,1,0,4,-0.843122937116813,0.194747666738023
"Rwanda",2006,533,517,2,1,1,0,4,-0.750386967895206,0.196067502977763
"Rwanda",2007,533,517,2,1,1,1,5,-0.679669578477797,0.197709598814159
"Rwanda",2008,533,517,2,1,0,1,4,-0.708468758982101,0.205244537422329
"Rwanda",2009,533,517,2,0,0,1,3,-0.783758841889983,0.218827144707168
"Rwanda",2010,533,517,1,1,0,1,3,-0.820736704329928,0.241603069116293
"Saint Kitts and Nevis",2001,536,60,2,2,2,1,7,1.15734710464863,0.359776839725636
"Saint Kitts and Nevis",2003,536,60,2,2,2,2,8,1.25432453721035,0.34237211270381
"Saint Kitts and Nevis",2004,536,60,2,2,2,2,8,1.31680188850181,0.334053179530099
"Saint Kitts and Nevis",2005,536,60,2,2,2,2,8,1.35015450862405,0.329461793073466
"Saint Kitts and Nevis",2006,536,60,2,2,2,2,8,1.35566154152718,0.333338304016151
"Saint Kitts and Nevis",2007,536,60,2,1,2,2,7,1.33110281427487,0.339605659787103
"Saint Kitts and Nevis",2008,536,60,2,2,2,2,8,1.40558074377188,0.357186077799948
"Saint Kitts and Nevis",2009,536,60,2,2,2,2,8,1.45240841719415,0.381541684037834
"Saint Kitts and Nevis",2010,536,60,2,2,2,2,8,1.47921868576831,0.413216092117699
"Saint Lucia",2001,539,56,2,1,2,1,6,0.14503138309077,0.262383296972117
"Saint Lucia",2003,539,56,2,2,2,2,8,0.207914839521882,0.241424684227167
"Saint Lucia",2004,539,56,2,2,2,1,7,0.126496927203819,0.226014197230377
"Saint Lucia",2005,539,56,2,2,2,0,6,-0.0245597356752556,0.217954713373248
"Saint Lucia",2006,539,56,2,1,2,0,5,-0.188330052626581,0.210578058089737
"Saint Lucia",2007,539,56,2,1,2,0,5,-0.277824648449852,0.208191494996747
"Saint Lucia",2008,539,56,2,1,2,0,5,-0.311501690588258,0.213079885279164
"Saint Lucia",2009,539,56,2,1,2,0,5,-0.297990854272936,0.227439495549938
"Saint Lucia",2010,539,56,2,2,2,0,6,-0.238957195933454,0.257459301572554
"Saint Vincent and the Grenadines",2001,542,57,2,1,2,1,6,-0.00264488571089739,0.257882074219703
"Saint Vincent and the Grenadines",2003,542,57,2,2,2,1,7,0.0252631605672133,0.230558148237444
"Saint Vincent and the Grenadines",2004,542,57,2,1,2,0,5,-0.0365867481376865,0.222134409987004
"Saint Vincent and the Grenadines",2005,542,57,2,2,1,0,5,0.00816507279519253,0.217684257304345
"Saint Vincent and the Grenadines",2006,542,57,2,2,2,1,7,0.113342800371289,0.22010658582178
"Saint Vincent and the Grenadines",2007,542,57,2,2,2,1,7,0.145563208616082,0.222282966943138
"Saint Vincent and the Grenadines",2008,542,57,2,2,2,1,7,0.113043318195683,0.226713540162911
"Saint Vincent and the Grenadines",2009,542,57,2,1,2,0,5,0.00458651007818115,0.240932243331098
"Saint Vincent and the Grenadines",2010,542,57,2,2,2,0,6,0.0136018206729349,0.272013050592876
"Samoa",2001,545,990,2,2,2,2,8,1.34040607781803,0.361120491173284
"Samoa",2003,545,990,2,2,2,2,8,1.35969125552605,0.339163232847112
"Samoa",2004,545,990,2,2,2,2,8,1.35261239721363,0.325649824328871
"Samoa",2005,545,990,2,2,2,2,8,1.31819248541329,0.318144959928954
"Samoa",2006,545,990,2,2,2,2,8,1.25176431041594,0.308789331510423
"Samoa",2007,545,990,2,2,2,1,7,1.15255650987865,0.307863633276064
"Samoa",2008,545,990,2,2,2,2,8,1.10889847126581,0.313912052633029
"Samoa",2009,545,990,2,2,2,1,7,1.02293081775972,0.326295072988238
"Samoa",2010,545,990,2,2,2,1,7,0.981107534043573,0.35577770042591
"San Marino",2001,548,331,2,2,2,2,8,1.94337379827544,0.534139892411575
"San Marino",2003,548,331,2,2,2,2,8,2.00514350149296,0.526277406327857
"San Marino",2004,548,331,2,2,2,2,8,2.05548436198424,0.527380529537801
"San Marino",2005,548,331,2,2,2,2,8,2.09627302095483,0.531985361907398
"San Marino",2006,548,331,2,2,2,2,8,2.12862055830976,0.540276283627884
"San Marino",2007,548,331,2,2,2,2,8,2.15469179071712,0.552498322805257
"San Marino",2008,548,331,2,2,2,2,8,2.17405630034791,0.567945739945456
"San Marino",2009,548,331,2,2,2,2,8,2.18860784377785,0.588329036850146
"San Marino",2010,548,331,2,2,2,2,8,2.19491798431003,0.61076283437444
"Sao Tome and Principe",2001,551,403,2,2,2,2,8,1.0681010537327,0.339305349584505
"Sao Tome and Principe",2003,551,403,2,2,2,1,7,1.06124234524217,0.314655956011986
"Sao Tome and Principe",2004,551,403,2,2,2,2,8,1.10281440642257,0.305140622931765
"Sao Tome and Principe",2005,551,403,2,2,2,2,8,1.10006219040222,0.298256519923814
"Sao Tome and Principe",2006,551,403,2,1,2,1,6,1.05074727055006,0.300274617690958
"Sao Tome and Principe",2007,551,403,2,2,2,2,8,1.18272912150258,0.313093820516702
"Sao Tome and Principe",2008,551,403,2,2,2,2,8,1.27352768603345,0.330820104308682
"Sao Tome and Principe",2009,551,403,2,2,2,2,8,1.3319813181049,0.354657531442717
"Sao Tome and Principe",2010,551,403,2,2,2,2,8,1.36254278096627,0.387867667265968
"Saudi Arabia",1981,554,670,2,2,NA,0,NA,-0.370990514858117,0.257191938736856
"Saudi Arabia",1982,554,670,2,2,0,0,4,-0.418111564574721,0.227194287051916
"Saudi Arabia",1983,554,670,2,2,0,0,4,-0.444024234714468,0.215734576042775
"Saudi Arabia",1984,554,670,2,2,0,0,4,-0.461222082954721,0.210110861409478
"Saudi Arabia",1985,554,670,2,2,0,0,4,-0.471968805091373,0.20855252100029
"Saudi Arabia",1986,554,670,2,2,0,0,4,-0.479480466747603,0.20701066978903
"Saudi Arabia",1987,554,670,2,2,0,0,4,-0.481394017588949,0.205616574946956
"Saudi Arabia",1988,554,670,2,2,1,0,5,-0.47915314685481,0.203230047649865
"Saudi Arabia",1989,554,670,2,1,0,0,3,-0.534145072730591,0.20389899326534
"Saudi Arabia",1990,554,670,2,2,0,0,4,-0.483661806124204,0.206775383936008
"Saudi Arabia",1991,554,670,2,2,0,1,5,-0.430440837048588,0.20521729538685
"Saudi Arabia",1992,554,670,2,2,0,0,4,-0.456317633769436,0.207137632724525
"Saudi Arabia",1993,554,670,2,2,0,0,4,-0.474057725016458,0.206995467103226
"Saudi Arabia",1994,554,670,2,2,0,0,4,-0.48821268316313,0.205934848302102
"Saudi Arabia",1995,554,670,2,2,0,0,4,-0.500763423732979,0.204982742889245
"Saudi Arabia",1996,554,670,2,1,0,0,3,-0.516215753213732,0.204263606288924
"Saudi Arabia",1997,554,670,2,2,0,0,4,-0.41837593831384,0.206096562576549
"Saudi Arabia",1998,554,670,2,2,0,1,5,-0.305412516263242,0.207952159065057
"Saudi Arabia",1999,554,670,2,2,0,1,5,-0.241702440424534,0.206851697902262
"Saudi Arabia",2000,554,670,2,2,0,1,5,-0.211959234796356,0.207733393253645
"Saudi Arabia",2001,554,670,2,2,0,1,5,-0.210795024970964,0.209344003558882
"Saudi Arabia",2002,554,670,2,2,0,1,5,-0.234077715060115,0.206845441470922
"Saudi Arabia",2003,554,670,2,2,0,1,5,-0.292685274388937,0.206701191270365
"Saudi Arabia",2004,554,670,2,1,0,1,4,-0.395355703097667,0.203316457601244
"Saudi Arabia",2005,554,670,2,2,0,1,5,-0.450086109014319,0.202793521487301
"Saudi Arabia",2006,554,670,2,1,0,1,4,-0.588038233081388,0.199232922928803
"Saudi Arabia",2007,554,670,2,1,0,0,3,-0.734578103939029,0.200384172960391
"Saudi Arabia",2008,554,670,2,1,0,0,3,-0.837125951018151,0.204371309236927
"Saudi Arabia",2009,554,670,1,1,0,0,2,-0.921620320456006,0.212393210933355
"Saudi Arabia",2010,554,670,2,1,0,0,3,-0.912525098487367,0.240351909396193
"Senegal",1981,557,433,2,2,2,2,8,0.399002042014103,0.279030189454204
"Senegal",1982,557,433,2,2,2,1,7,0.298366128523816,0.244296723787439
"Senegal",1983,557,433,2,2,2,1,7,0.15592287650283,0.223266609843856
"Senegal",1984,557,433,2,2,1,1,6,-0.0459760213432108,0.210730034907874
"Senegal",1985,557,433,2,1,1,0,4,-0.285912632735127,0.203183967638439
"Senegal",1986,557,433,2,1,1,0,4,-0.410223393793842,0.20034238065005
"Senegal",1987,557,433,2,2,0,0,4,-0.454592834920532,0.199625902520045
"Senegal",1988,557,433,2,1,1,1,5,-0.488826996435186,0.196312367816712
"Senegal",1989,557,433,2,1,1,1,5,-0.564330056972673,0.19551188216731
"Senegal",1990,557,433,2,0,1,0,3,-0.700970985540656,0.198889868132087
"Senegal",1991,557,433,2,1,1,1,5,-0.747455032711697,0.19716065942364
"Senegal",1992,557,433,1,0,0,1,2,-0.920003685259671,0.200992822557939
"Senegal",1993,557,433,1,1,1,0,3,-0.975240705761856,0.201442535091654
"Senegal",1994,557,433,0,1,0,1,2,-1.02087595829915,0.206614112772656
"Senegal",1995,557,433,1,1,0,0,2,-1.04114458192928,0.203813042615291
"Senegal",1996,557,433,2,2,0,0,4,-1.00188384394555,0.209234896635915
"Senegal",1997,557,433,1,1,0,0,2,-1.08284192504229,0.204493053738441
"Senegal",1998,557,433,1,0,0,0,1,-1.12098265830137,0.204492571835683
"Senegal",1999,557,433,1,1,0,0,2,-1.00604245011721,0.199366307228584
"Senegal",2000,557,433,1,1,1,1,4,-0.82503939295453,0.194274371567921
"Senegal",2001,557,433,2,1,1,0,4,-0.67963183413568,0.194798473875199
"Senegal",2002,557,433,2,1,2,0,5,-0.539311644888078,0.198028469829276
"Senegal",2003,557,433,2,1,2,1,6,-0.412042933624175,0.19957471603704
"Senegal",2004,557,433,2,1,1,2,6,-0.359697045505122,0.200426585445322
"Senegal",2005,557,433,2,1,1,1,5,-0.367869907086243,0.197173914287144
"Senegal",2006,557,433,2,1,1,1,5,-0.376065097405326,0.194627127665838
"Senegal",2007,557,433,2,1,1,1,5,-0.388813604951119,0.197363840997993
"Senegal",2008,557,433,2,1,1,1,5,-0.406820169041818,0.202264031573758
"Senegal",2009,557,433,2,1,1,1,5,-0.435506624308471,0.210642497553135
"Senegal",2010,557,433,2,1,1,0,4,-0.490034813869717,0.23794287593145
"Serbia",2006,560,345,2,2,2,0,6,-0.0312229266844545,0.255027185203029
"Serbia",2007,560,345,2,2,2,1,7,-0.0469677446807713,0.226979203416657
"Serbia",2008,560,345,2,1,2,1,6,-0.170377837453275,0.209519752405857
"Serbia",2009,560,345,2,1,2,1,6,-0.305305434924214,0.204045625526942
"Serbia",2010,560,345,2,2,2,1,7,-0.480300069636919,0.202870585785289
"Serbia and Montenegro",1992,563,345,1,0,0,0,1,-0.868798734523537,0.205862460033598
"Serbia and Montenegro",1993,563,345,1,0,0,0,1,-1.02795761637835,0.204523378030692
"Serbia and Montenegro",1994,563,345,2,1,1,0,4,-1.00781392990856,0.20302743291182
"Serbia and Montenegro",1995,563,345,0,1,0,0,1,-1.10004687306143,0.206609837101603
"Serbia and Montenegro",1996,563,345,1,1,1,1,4,-1.08967942758347,0.201269798847467
"Serbia and Montenegro",1997,563,345,1,1,0,0,2,-1.20164135076064,0.207814022711602
"Serbia and Montenegro",1998,563,345,0,0,0,0,0,-1.31273490764298,0.216745664832308
"Serbia and Montenegro",1999,563,345,0,0,0,0,0,-1.24633314886419,0.215390615109695
"Serbia and Montenegro",2003,563,345,2,1,0,0,3,-0.988200982378575,0.209673168087965
"Serbia and Montenegro",2004,563,345,2,1,1,1,5,-0.763530943052708,0.212797087629491
"Serbia and Montenegro",2005,563,345,2,1,1,1,5,-0.664580790359127,0.239287544686104
"Seychelles",2001,566,591,2,2,2,2,8,0.691621764723371,0.303948141426211
"Seychelles",2003,566,591,2,2,2,1,7,0.635802560274046,0.27623798493403
"Seychelles",2004,566,591,2,1,2,1,6,0.585039091482058,0.260153942043074
"Seychelles",2005,566,591,2,2,2,2,8,0.668378911143165,0.257056926189933
"Seychelles",2006,566,591,2,2,2,2,8,0.666987072116312,0.252186718428724
"Seychelles",2007,566,591,2,2,2,1,7,0.581971021886862,0.251811576643826
"Seychelles",2008,566,591,2,2,1,1,6,0.496248518624588,0.255378466032665
"Seychelles",2009,566,591,2,1,2,1,6,0.477044374230193,0.272071289492693
"Seychelles",2010,566,591,2,2,2,2,8,0.571331836275148,0.30589050600167
"Sierra Leone",1981,569,451,2,2,2,2,8,0.327726805098118,0.274955119169459
"Sierra Leone",1982,569,451,2,1,1,2,6,0.217261987403668,0.246236819474673
"Sierra Leone",1983,569,451,2,1,1,2,6,0.165765434317198,0.22890035770342
"Sierra Leone",1984,569,451,2,2,1,1,6,0.166591765826448,0.220660792808104
"Sierra Leone",1985,569,451,2,2,2,1,7,0.175040718209705,0.215935955000142
"Sierra Leone",1986,569,451,2,2,2,1,7,0.125342688675956,0.213311578415374
"Sierra Leone",1987,569,451,2,2,1,1,6,0.00528912236551278,0.208846048349587
"Sierra Leone",1988,569,451,2,2,2,0,6,-0.138257542933716,0.208451624830114
"Sierra Leone",1989,569,451,2,2,2,0,6,-0.322824239908381,0.205449568618506
"Sierra Leone",1990,569,451,2,1,1,1,5,-0.580995336795379,0.198836187376021
"Sierra Leone",1991,569,451,1,1,0,1,3,-0.907386825630578,0.202463620815127
"Sierra Leone",1992,569,451,0,0,0,0,0,-1.23225820052169,0.212266402633711
"Sierra Leone",1993,569,451,1,0,0,0,1,-1.36359852607683,0.214069199106186
"Sierra Leone",1994,569,451,0,0,0,0,0,-1.41551428121807,0.218640556116617
"Sierra Leone",1995,569,451,0,0,0,0,0,-1.312406172879,0.216407872418132
"Sierra Leone",1996,569,451,2,0,1,0,3,-1.0331291282621,0.209627157062123
"Sierra Leone",2001,569,451,2,0,2,0,4,-0.752479526388945,0.210926817811475
"Sierra Leone",2002,569,451,2,2,2,2,8,-0.447641404774747,0.209487835750161
"Sierra Leone",2003,569,451,2,1,2,0,5,-0.395131864779249,0.203477932904707
"Sierra Leone",2004,569,451,2,1,2,1,6,-0.317667618093818,0.201949367413468
"Sierra Leone",2005,569,451,2,1,1,1,5,-0.291538831734926,0.197998041060834
"Sierra Leone",2006,569,451,2,1,1,1,5,-0.244155204249065,0.19830403558797
"Sierra Leone",2007,569,451,2,2,1,1,6,-0.161940186721429,0.204425208868507
"Sierra Leone",2008,569,451,2,2,1,1,6,-0.147437706749595,0.2113377238294
"Sierra Leone",2009,569,451,2,1,NA,1,NA,-0.19454992748067,0.227808758418931
"Sierra Leone",2010,569,451,2,2,1,0,5,-0.208756861510062,0.254978112574377
"Singapore",1981,572,830,2,2,1,1,6,0.268000059591118,0.270304220373783
"Singapore",1982,572,830,2,2,1,2,7,0.305386606751758,0.247629336748355
"Singapore",1983,572,830,2,2,1,1,6,0.290463998459201,0.235294771254401
"Singapore",1984,572,830,2,2,1,1,6,0.311193446289314,0.232413757896217
"Singapore",1985,572,830,2,2,1,2,7,0.367597246253804,0.230793654131305
"Singapore",1986,572,830,2,2,1,2,7,0.380669918489031,0.229192197784203
"Singapore",1987,572,830,2,2,1,1,6,0.356220252945636,0.227592679006327
"Singapore",1988,572,830,2,2,1,2,7,0.377799711603375,0.226843811824552
"Singapore",1989,572,830,2,2,1,1,6,0.355526497539561,0.225719942769177
"Singapore",1990,572,830,2,2,1,1,6,0.381188233697409,0.226018993772605
"Singapore",1991,572,830,2,2,2,2,8,0.456083257633461,0.231336146293634
"Singapore",1992,572,830,2,2,1,1,6,0.421628400832157,0.230855935464236
"Singapore",1993,572,830,2,2,2,2,8,0.444577487282676,0.231569787052269
"Singapore",1994,572,830,2,2,2,1,7,0.357681036348413,0.226823211265453
"Singapore",1995,572,830,2,2,1,1,6,0.239704043575702,0.221289645427056
"Singapore",1996,572,830,2,2,1,0,5,0.149407703093624,0.221726382762359
"Singapore",1997,572,830,2,2,1,0,5,0.14522129323282,0.22308681638839
"Singapore",1998,572,830,2,2,2,1,7,0.23046428474455,0.222802102478603
"Singapore",1999,572,830,2,2,1,1,6,0.267427873393545,0.223644478364433
"Singapore",2000,572,830,2,2,1,1,6,0.330413660078711,0.225089559683827
"Singapore",2001,572,830,2,2,2,1,7,0.43770643165849,0.229811641100886
"Singapore",2002,572,830,2,2,2,1,7,0.522380177708599,0.234603649433596
"Singapore",2003,572,830,2,2,2,2,8,0.602301273188336,0.241797373163571
"Singapore",2004,572,830,2,2,1,2,7,0.594748923274008,0.246097874564357
"Singapore",2005,572,830,2,2,0,2,6,0.574894116694133,0.250010352634923
"Singapore",2006,572,830,2,2,0,1,5,0.556050011664905,0.256842872717632
"Singapore",2007,572,830,2,2,1,2,7,0.633223614073532,0.26158429553444
"Singapore",2008,572,830,2,2,1,2,7,0.699932410184438,0.271000046481638
"Singapore",2009,572,830,2,2,2,2,8,0.770036439345159,0.293523460779628
"Singapore",2010,572,830,2,2,1,2,7,0.76054833033997,0.324939493249193
"Slovak Republic",1993,575,317,2,1,2,1,6,0.310019230434928,0.280238027844597
"Slovak Republic",1994,575,317,2,2,2,2,8,0.407070406475482,0.255907973481416
"Slovak Republic",1995,575,317,2,2,2,1,7,0.390447186673657,0.240324657010754
"Slovak Republic",1996,575,317,2,1,2,1,6,0.349048283503082,0.232761322979868
"Slovak Republic",1997,575,317,2,2,2,1,7,0.401184602979149,0.230892730234305
"Slovak Republic",1998,575,317,2,2,2,1,7,0.43085939293469,0.232719961625381
"Slovak Republic",1999,575,317,2,2,2,1,7,0.436555686104867,0.234843903578851
"Slovak Republic",2000,575,317,2,2,2,0,6,0.423537863780849,0.241370120558869
"Slovak Republic",2001,575,317,2,2,2,1,7,0.461969113812776,0.239033075357582
"Slovak Republic",2002,575,317,2,2,2,1,7,0.485650906775952,0.241821218576518
"Slovak Republic",2003,575,317,2,2,2,0,6,0.497948894828522,0.246370995540734
"Slovak Republic",2004,575,317,2,2,2,1,7,0.569968275025854,0.245495541776147
"Slovak Republic",2005,575,317,2,2,2,2,8,0.640374829275384,0.248481236685487
"Slovak Republic",2006,575,317,2,2,2,1,7,0.621087125825689,0.249716481614558
"Slovak Republic",2007,575,317,2,2,2,1,7,0.608907815180893,0.250096709393919
"Slovak Republic",2008,575,317,2,2,2,1,7,0.602045837483719,0.258215587494199
"Slovak Republic",2009,575,317,2,2,2,1,7,0.600189031113449,0.277502200557913
"Slovak Republic",2010,575,317,2,2,2,1,7,0.599107262356999,0.307292847172031
"Slovenia",1992,578,349,2,2,2,2,8,1.51657402664921,0.387557462776837
"Slovenia",1993,578,349,2,2,2,2,8,1.55437324440386,0.364398187597186
"Slovenia",1994,578,349,2,2,2,2,8,1.56868968446209,0.350057185431597
"Slovenia",1995,578,349,2,2,2,2,8,1.56615315618803,0.337582763685436
"Slovenia",1996,578,349,2,2,2,2,8,1.54542984579146,0.329482282077101
"Slovenia",1997,578,349,2,2,2,2,8,1.50600655205652,0.318963392647987
"Slovenia",1998,578,349,2,2,2,2,8,1.44446908774856,0.308682356952335
"Slovenia",1999,578,349,2,2,2,2,8,1.36116696766286,0.301288522093857
"Slovenia",2000,578,349,2,2,2,1,7,1.25111182482943,0.289059606100241
"Slovenia",2001,578,349,2,2,2,2,8,1.20417250781767,0.28449398814993
"Slovenia",2002,578,349,2,2,2,2,8,1.12385866324304,0.27903709121397
"Slovenia",2003,578,349,2,2,2,1,7,0.999423310321001,0.27099228079285
"Slovenia",2004,578,349,2,2,2,1,7,0.924038977052157,0.26405550975731
"Slovenia",2005,578,349,2,2,2,1,7,0.884631413689381,0.262079365351389
"Slovenia",2006,578,349,2,2,2,1,7,0.881278869028387,0.264184207577664
"Slovenia",2007,578,349,2,2,2,1,7,0.911770059865278,0.273552925922945
"Slovenia",2008,578,349,2,2,2,2,8,0.980548637737871,0.290514071508341
"Slovenia",2009,578,349,2,2,2,2,8,0.993544321612011,0.310299208203812
"Slovenia",2010,578,349,2,2,2,1,7,0.955812576547692,0.341284130086294
"Solomon Islands",2001,581,940,2,2,2,0,6,0.619045745566511,0.322584358471868
"Solomon Islands",2003,581,940,2,2,2,1,7,0.704767628540548,0.292425699654966
"Solomon Islands",2004,581,940,2,2,2,1,7,0.80520569702121,0.283325855089736
"Solomon Islands",2005,581,940,2,2,2,1,7,0.932087719683303,0.286423378113535
"Solomon Islands",2006,581,940,2,2,2,2,8,1.09856350955872,0.296647381250209
"Solomon Islands",2007,581,940,2,2,2,2,8,1.22067351094067,0.310909896391031
"Solomon Islands",2008,581,940,2,2,2,2,8,1.30805362072466,0.32756941693424
"Solomon Islands",2009,581,940,2,2,2,2,8,1.3632254985974,0.352950257205282
"Solomon Islands",2010,581,940,2,2,2,2,8,1.39155105475981,0.387248880184397
"Somalia",1981,584,520,2,1,0,1,4,-0.640578953716118,0.234218803884412
"Somalia",1982,584,520,2,1,0,0,3,-0.68652146965644,0.211921022279614
"Somalia",1983,584,520,2,2,0,0,4,-0.673694836986846,0.207760789346008
"Somalia",1984,584,520,2,1,1,1,5,-0.703726498517394,0.202015946862933
"Somalia",1985,584,520,2,1,0,0,3,-0.844013447677343,0.202461446286861
"Somalia",1986,584,520,2,1,0,0,3,-0.970938084575842,0.203638809483055
"Somalia",1987,584,520,2,1,0,0,3,-1.12596664676626,0.210151379948822
"Somalia",1988,584,520,0,0,0,0,0,-1.35331789925643,0.225650320041608
"Somalia",1989,584,520,0,0,0,0,0,-1.41158693946094,0.241490634654702
"Somalia",1990,584,520,2,0,0,1,3,-1.31964313171238,0.267648933528931
"South Africa",1981,587,560,0,0,0,1,1,-1.33218949629079,0.252845109258515
"South Africa",1982,587,560,1,1,0,0,2,-1.30692331869481,0.22484826074706
"South Africa",1983,587,560,2,1,0,0,3,-1.31167400405198,0.218083378480702
"South Africa",1984,587,560,1,0,0,1,2,-1.43962080438171,0.218352098136665
"South Africa",1985,587,560,0,0,0,0,0,-1.60951245598781,0.227701083223497
"South Africa",1986,587,560,0,0,0,0,0,-1.66237106348142,0.230485041615333
"South Africa",1987,587,560,1,0,0,0,1,-1.61579964040973,0.226222569275063
"South Africa",1988,587,560,0,0,0,0,0,-1.55596628266535,0.227457309708031
"South Africa",1989,587,560,1,1,0,1,3,-1.37392639560251,0.216964098189294
"South Africa",1990,587,560,2,0,0,0,2,-1.34158940382647,0.220770430289805
"South Africa",1991,587,560,2,0,0,0,2,-1.31450286919369,0.219116371631094
"South Africa",1992,587,560,2,0,0,0,2,-1.28543757686837,0.21704619527119
"South Africa",1993,587,560,0,0,0,1,1,-1.24754613768537,0.215112522907065
"South Africa",1994,587,560,2,0,0,0,2,-1.11687412985788,0.211847824104058
"South Africa",1995,587,560,2,1,2,0,5,-0.939044604294324,0.209286886774336
"South Africa",1996,587,560,2,0,2,1,5,-0.88534239713618,0.209684554459629
"South Africa",1997,587,560,1,0,2,0,3,-0.929553400231519,0.209855098938447
"South Africa",1998,587,560,2,0,2,0,4,-0.876552312023339,0.210192785052286
"South Africa",1999,587,560,2,0,2,0,4,-0.819444471838412,0.210177380176457
"South Africa",2000,587,560,0,1,2,1,4,-0.749584445480345,0.209322798424661
"South Africa",2001,587,560,2,0,2,1,5,-0.698364687541619,0.210025474197119
"South Africa",2002,587,560,2,1,2,0,5,-0.699660185569483,0.206986577929101
"South Africa",2003,587,560,2,0,2,0,4,-0.756066833621919,0.212247974297493
"South Africa",2004,587,560,2,0,2,1,5,-0.784160681058024,0.209971397682375
"South Africa",2005,587,560,2,0,2,0,4,-0.88337437270177,0.211614993493259
"South Africa",2006,587,560,2,0,2,0,4,-0.985406681090566,0.212931608130512
"South Africa",2007,587,560,2,0,0,0,2,-1.11062794270333,0.216084844117784
"South Africa",2008,587,560,2,0,0,0,2,-1.18540900231575,0.220805636501437
"South Africa",2009,587,560,2,0,0,0,2,-1.22658865234989,0.236059317437685
"South Africa",2010,587,560,2,0,0,0,2,-1.245508535855,0.26589548154431
"Soviet Union",1981,590,365,0,1,0,0,1,-1.03985141431585,0.24900649146252
"Soviet Union",1982,590,365,2,1,0,0,3,-0.955422006725611,0.220071263174473
"Soviet Union",1983,590,365,2,2,0,0,4,-0.896077197864075,0.214502352887316
"Soviet Union",1984,590,365,0,1,0,0,1,-0.932490619270771,0.212110518842764
"Soviet Union",1985,590,365,2,2,0,0,4,-0.819823581450613,0.211972442229492
"Soviet Union",1986,590,365,2,2,0,0,4,-0.785907096003484,0.211313212709205
"Soviet Union",1987,590,365,0,1,0,0,1,-0.824789400310204,0.210479150054134
"Soviet Union",1988,590,365,2,2,0,1,5,-0.686713680116338,0.208461556457288
"Soviet Union",1989,590,365,2,1,0,0,3,-0.691354657791156,0.208009363582397
"Soviet Union",1990,590,365,2,2,1,1,6,-0.641348445333577,0.215799316178671
"Soviet Union",1991,590,365,1,1,0,0,2,-0.78535185403486,0.239726563336736
"Spain",1981,593,230,2,2,1,1,6,0.0651140843789485,0.263618717870641
"Spain",1982,593,230,2,2,2,0,6,0.0554255713691702,0.23991991572313
