"ccode","year","genocide","Mgenocide"
483,1969,0,1
483,1970,0,1
483,1971,0,1
483,1972,0,1
483,1973,0,1
483,1974,0,1
483,1975,0,1
483,1976,0,1
483,1977,0,1
483,1978,0,1
483,1979,0,1
483,1980,0,1
483,1981,0,1
483,1982,0,1
483,1983,0,1
483,1984,0,1
483,1985,0,1
483,1986,0,1
483,1987,0,1
483,1988,0,1
483,1989,0,1
483,1990,0,1
483,1991,0,1
483,1992,0,1
483,1993,0,1
483,1994,0,1
483,1995,0,1
483,1996,0,1
483,1997,0,1
483,1998,0,1
483,1999,0,1
483,2000,0,1
483,2001,0,1
483,2002,0,1
483,2003,0,1
483,2004,0,1
483,2005,0,1
483,2006,0,1
483,2007,0,1
483,2008,0,1
483,2009,0,1
483,2010,0,1
484,1960,0,1
484,1961,0,1
484,1962,0,1
484,1963,0,1
484,1964,0,1
484,1965,0,1
484,1966,0,1
484,1967,0,1
484,1968,0,1
484,1969,0,1
484,1970,0,1
484,1971,0,1
484,1972,0,1
484,1973,0,1
484,1974,0,1
484,1975,0,1
484,1976,0,1
484,1977,0,1
484,1978,0,1
484,1979,0,1
484,1980,0,1
484,1981,0,1
484,1982,0,1
484,1983,0,1
484,1984,0,1
484,1985,0,1
484,1986,0,1
484,1987,0,1
484,1988,0,1
484,1989,0,1
484,1990,0,1
484,1991,0,1
484,1992,0,1
484,1993,0,1
484,1994,0,1
484,1995,0,1
484,1996,0,1
484,1997,0,1
484,1998,0,1
484,1999,0,1
484,2000,0,1
484,2001,0,1
484,2002,0,1
484,2003,0,1
484,2004,0,1
484,2005,0,1
484,2006,0,1
484,2007,0,1
484,2008,0,1
484,2009,0,1
484,2010,0,1
490,1960,0,1
490,1961,0,1
490,1962,0,1
490,1963,0,1
490,1964,1,6
490,1965,1,2
490,1966,0,1
490,1967,0,1
490,1968,0,1
490,1969,0,1
490,1970,0,1
490,1971,0,1
490,1972,0,1
490,1973,0,1
490,1974,0,1
490,1975,0,1
490,1976,0,1
490,1977,1,4
490,1978,1,7
490,1979,1,3
490,1980,0,1
490,1981,0,1
490,1982,0,1
490,1983,0,1
490,1984,0,1
490,1985,0,1
490,1986,0,1
490,1987,0,1
490,1988,0,1
490,1989,0,1
490,1990,0,1
490,1991,0,1
490,1992,0,1
490,1993,0,1
490,1994,0,1
490,1995,0,1
490,1996,0,1
490,1997,0,1
490,1998,0,1
490,1999,0,1
490,2000,0,1
490,2001,0,1
490,2002,0,1
490,2003,0,1
490,2004,0,1
490,2005,0,1
490,2006,0,1
490,2007,0,1
490,2008,0,1
490,2009,0,1
490,2010,0,1
500,1962,0,1
500,1963,0,1
500,1964,0,1
500,1965,0,1
500,1966,0,1
500,1967,0,1
500,1968,0,1
500,1969,0,1
500,1970,0,1
500,1971,1,8
500,1972,1,8
500,1973,1,8
500,1974,1,8
500,1975,1,8
500,1976,1,8
500,1977,1,8
500,1978,1,8
500,1979,1,8
500,1980,1,8
500,1981,1,8
500,1982,1,9
500,1983,1,9
500,1984,1,9
500,1985,1,8
500,1986,1,8
500,1987,0,1
500,1988,0,1
500,1989,0,1
500,1990,0,1
500,1991,0,1
500,1992,0,1
500,1993,0,1
500,1994,0,1
500,1995,0,1
500,1996,0,1
500,1997,0,1
500,1998,0,1
500,1999,0,1
500,2000,0,1
500,2001,0,1
500,2002,0,1
500,2003,0,1
500,2004,0,1
500,2005,0,1
500,2006,0,1
500,2007,0,1
500,2008,0,1
500,2009,0,1
500,2010,0,1
501,1963,0,1
501,1964,0,1
501,1965,0,1
501,1966,0,1
501,1967,0,1
501,1968,0,1
501,1969,0,1
501,1970,0,1
501,1971,0,1
501,1972,0,1
501,1973,0,1
501,1974,0,1
501,1975,0,1
501,1976,0,1
501,1977,0,1
501,1978,0,1
501,1979,0,1
501,1980,0,1
501,1981,0,1
501,1982,0,1
501,1983,0,1
501,1984,0,1
501,1985,0,1
501,1986,0,1
501,1987,0,1
501,1988,0,1
501,1989,0,1
501,1990,0,1
501,1991,0,1
501,1992,0,1
501,1993,0,1
501,1994,0,1
501,1995,0,1
501,1996,0,1
501,1997,0,1
501,1998,0,1
501,1999,0,1
501,2000,0,1
501,2001,0,1
501,2002,0,1
501,2003,0,1
501,2004,0,1
501,2005,0,1
501,2006,0,1
501,2007,0,1
501,2008,0,1
501,2009,0,1
501,2010,0,1
510,1961,0,1
510,1962,0,1
510,1963,0,1
510,1964,0,1
510,1965,0,1
510,1966,0,1
510,1967,0,1
510,1968,0,1
510,1969,0,1
510,1970,0,1
510,1971,0,1
510,1972,0,1
510,1973,0,1
510,1974,0,1
510,1975,0,1
510,1976,0,1
510,1977,0,1
510,1978,0,1
510,1979,0,1
510,1980,0,1
510,1981,0,1
510,1982,0,1
510,1983,0,1
510,1984,0,1
510,1985,0,1
510,1986,0,1
510,1987,0,1
510,1988,0,1
510,1989,0,1
510,1990,0,1
510,1991,0,1
510,1992,0,1
510,1993,0,1
510,1994,0,1
510,1995,0,1
510,1996,0,1
510,1997,0,1
510,1998,0,1
510,1999,0,1
510,2000,0,1
510,2001,0,1
510,2002,0,1
510,2003,0,1
510,2004,0,1
510,2005,0,1
510,2006,0,1
510,2007,0,1
510,2008,0,1
510,2009,0,1
510,2010,0,1
511,1963,0,1
511,1964,0,1
516,1962,0,1
516,1963,0,1
516,1964,0,1
516,1965,1,6
516,1966,1,2
516,1967,1,3
516,1968,1,2
516,1969,1,4
516,1970,1,3
516,1971,1,3
516,1972,1,10
516,1973,1,8
516,1974,0,1
516,1975,0,1
516,1976,0,1
516,1977,0,1
516,1978,0,1
516,1979,0,1
516,1980,0,1
516,1981,0,1
516,1982,0,1
516,1983,0,1
516,1984,0,1
516,1985,0,1
516,1986,0,1
516,1987,0,1
516,1988,1,7
516,1989,0,1
516,1990,0,1
516,1991,0,1
516,1992,0,1
516,1993,1,9
516,1994,0,1
516,1995,0,1
516,1996,0,1
516,1997,0,1
516,1998,0,1
516,1999,0,1
516,2000,0,1
516,2001,0,1
516,2002,0,1
516,2003,0,1
516,2004,0,1
516,2005,0,1
516,2006,0,1
516,2007,0,1
516,2008,0,1
516,2009,0,1
516,2010,0,1
517,1962,0,1
517,1963,1,7
517,1964,1,2
517,1965,0,1
517,1966,0,1
517,1967,0,1
517,1968,0,1
517,1969,0,1
517,1970,0,1
517,1971,0,1
517,1972,0,1
517,1973,0,1
517,1974,0,1
517,1975,0,1
517,1976,0,1
517,1977,0,1
517,1978,0,1
517,1979,0,1
517,1980,0,1
517,1981,0,1
517,1982,0,1
517,1983,0,1
517,1984,0,1
517,1985,0,1
517,1986,0,1
517,1987,0,1
517,1988,0,1
517,1989,0,1
517,1990,0,1
517,1991,0,1
517,1992,0,1
517,1993,0,1
517,1994,1,12
517,1995,0,1
517,1996,0,1
517,1997,0,1
517,1998,0,1
517,1999,0,1
517,2000,0,1
517,2001,0,1
517,2002,0,1
517,2003,0,1
517,2004,0,1
517,2005,0,1
517,2006,0,1
517,2007,0,1
517,2008,0,1
517,2009,0,1
517,2010,0,1
520,1960,0,1
520,1961,0,1
520,1962,0,1
520,1963,0,1
520,1964,0,1
520,1965,0,1
520,1966,0,1
520,1967,0,1
520,1968,0,1
520,1969,0,1
520,1970,0,1
520,1971,0,1
520,1972,0,1
520,1973,0,1
520,1974,0,1
520,1975,0,1
520,1976,0,1
520,1977,0,1
520,1978,0,1
520,1979,0,1
520,1980,0,1
520,1981,0,1
520,1982,0,1
520,1983,0,1
520,1984,0,1
520,1985,0,1
520,1986,0,1
520,1987,0,1
520,1988,1,8
520,1989,1,5
520,1990,1,4
520,1991,1,3
520,1992,0,1
520,1993,0,1
520,1994,0,1
520,1995,0,1
520,1996,0,1
520,1997,0,1
520,1998,0,1
520,1999,0,1
520,2000,0,1
520,2001,0,1
520,2002,0,1
520,2003,0,1
520,2004,0,1
520,2005,0,1
520,2006,0,1
520,2007,0,1
520,2008,0,1
520,2009,0,1
520,2010,0,1
522,1977,0,1
522,1978,0,1
522,1979,0,1
522,1980,0,1
522,1981,0,1
522,1982,0,1
522,1983,0,1
522,1984,0,1
522,1985,0,1
522,1986,0,1
522,1987,0,1
522,1988,0,1
522,1989,0,1
522,1990,0,1
522,1991,0,1
522,1992,0,1
522,1993,0,1
522,1994,0,1
522,1995,0,1
522,1996,0,1
522,1997,0,1
522,1998,0,1
522,1999,0,1
522,2000,0,1
522,2001,0,1
522,2002,0,1
522,2003,0,1
522,2004,0,1
522,2005,0,1
522,2006,0,1
522,2007,0,1
522,2008,0,1
522,2009,0,1
522,2010,0,1
530,1956,0,1
530,1957,0,1
530,1958,0,1
530,1959,0,1
530,1960,0,1
530,1961,0,1
530,1962,0,1
530,1963,0,1
530,1964,0,1
530,1965,0,1
530,1966,0,1
530,1967,0,1
530,1968,0,1
530,1969,0,1
530,1970,0,1
530,1971,0,1
530,1972,0,1
530,1973,0,1
530,1974,0,1
530,1975,0,1
530,1976,1,4
530,1977,1,5
530,1978,1,6
530,1979,1,5
530,1980,0,1
530,1981,0,1
530,1982,0,1
530,1983,0,1
530,1984,0,1
530,1985,0,1
530,1986,0,1
530,1987,0,1
530,1988,0,1
530,1989,0,1
530,1990,0,1
530,1991,0,1
530,1992,0,1
530,1993,0,1
530,1994,0,1
530,1995,0,1
530,1996,0,1
530,1997,0,1
530,1998,0,1
530,1999,0,1
530,2000,0,1
530,2001,0,1
530,2002,0,1
530,2003,0,1
530,2004,0,1
530,2005,0,1
530,2006,0,1
530,2007,0,1
530,2008,0,1
530,2009,0,1
530,2010,0,1
531,1993,0,1
531,1994,0,1
531,1995,0,1
531,1996,0,1
531,1997,0,1
531,1998,0,1
531,1999,0,1
531,2000,0,1
531,2001,0,1
531,2002,0,1
531,2003,0,1
531,2004,0,1
531,2005,0,1
531,2006,0,1
531,2007,0,1
531,2008,0,1
531,2009,0,1
531,2010,0,1
540,1975,1,6
540,1976,1,7
540,1977,1,7
540,1978,1,7
540,1979,1,7
540,1980,1,7
540,1981,1,7
540,1982,1,7
540,1983,1,8
540,1984,1,8
540,1985,1,8
540,1986,1,8
540,1987,1,9
540,1988,1,9
540,1989,1,9
540,1990,1,9
540,1991,1,8
540,1992,1,9
540,1993,1,9
540,1994,1,9
540,1995,0,1
540,1996,0,1
540,1997,0,1
540,1998,1,8
540,1999,1,8
540,2000,1,8
540,2001,1,8
540,2002,1,8
540,2003,0,1
540,2004,0,1
540,2005,0,1
540,2006,0,1
540,2007,0,1
540,2008,0,1
540,2009,0,1
540,2010,0,1
541,1975,0,1
541,1976,0,1
541,1977,0,1
541,1978,0,1
541,1979,0,1
541,1980,0,1
541,1981,0,1
541,1982,0,1
541,1983,0,1
541,1984,0,1
541,1985,0,1
541,1986,0,1
541,1987,0,1
541,1988,0,1
541,1989,0,1
541,1990,0,1
541,1991,0,1
541,1992,0,1
541,1993,0,1
541,1994,0,1
541,1995,0,1
541,1996,0,1
541,1997,0,1
541,1998,0,1
541,1999,0,1
541,2000,0,1
541,2001,0,1
541,2002,0,1
541,2003,0,1
541,2004,0,1
541,2005,0,1
541,2006,0,1
541,2007,0,1
541,2008,0,1
541,2009,0,1
541,2010,0,1
551,1964,0,1
551,1965,0,1
551,1966,0,1
551,1967,0,1
551,1968,0,1
551,1969,0,1
551,1970,0,1
551,1971,0,1
551,1972,0,1
551,1973,0,1
551,1974,0,1
551,1975,0,1
551,1976,0,1
551,1977,0,1
551,1978,0,1
551,1979,0,1
551,1980,0,1
551,1981,0,1
551,1982,0,1
551,1983,0,1
551,1984,0,1
551,1985,0,1
551,1986,0,1
551,1987,0,1
551,1988,0,1
551,1989,0,1
551,1990,0,1
551,1991,0,1
551,1992,0,1
551,1993,0,1
551,1994,0,1
551,1995,0,1
551,1996,0,1
551,1997,0,1
551,1998,0,1
551,1999,0,1
551,2000,0,1
551,2001,0,1
551,2002,0,1
551,2003,0,1
551,2004,0,1
551,2005,0,1
551,2006,0,1
551,2007,0,1
551,2008,0,1
551,2009,0,1
551,2010,0,1
552,1965,0,1
552,1966,0,1
552,1967,0,1
552,1968,0,1
552,1969,0,1
552,1970,0,1
552,1971,0,1
552,1972,0,1
552,1973,0,1
552,1974,0,1
552,1975,0,1
552,1976,0,1
552,1977,0,1
552,1978,0,1
552,1979,0,1
552,1980,0,1
552,1981,0,1
552,1982,0,1
552,1983,0,1
552,1984,0,1
552,1985,0,1
552,1986,0,1
552,1987,0,1
552,1988,0,1
552,1989,0,1
552,1990,0,1
552,1991,0,1
552,1992,0,1
552,1993,0,1
552,1994,0,1
552,1995,0,1
552,1996,0,1
552,1997,0,1
552,1998,0,1
552,1999,0,1
552,2000,0,1
552,2001,0,1
552,2002,0,1
552,2003,0,1
552,2004,0,1
552,2005,0,1
552,2006,0,1
552,2007,0,1
552,2008,0,1
552,2009,0,1
552,2010,0,1
553,1964,0,1
553,1965,0,1
553,1966,0,1
553,1967,0,1
553,1968,0,1
553,1969,0,1
553,1970,0,1
553,1971,0,1
553,1972,0,1
553,1973,0,1
553,1974,0,1
553,1975,0,1
553,1976,0,1
553,1977,0,1
553,1978,0,1
553,1979,0,1
553,1980,0,1
553,1981,0,1
553,1982,0,1
553,1983,0,1
553,1984,0,1
553,1985,0,1
553,1986,0,1
553,1987,0,1
553,1988,0,1
553,1989,0,1
553,1990,0,1
553,1991,0,1
553,1992,0,1
553,1993,0,1
553,1994,0,1
553,1995,0,1
553,1996,0,1
553,1997,0,1
553,1998,0,1
553,1999,0,1
553,2000,0,1
553,2001,0,1
553,2002,0,1
553,2003,0,1
553,2004,0,1
553,2005,0,1
553,2006,0,1
553,2007,0,1
553,2008,0,1
553,2009,0,1
553,2010,0,1
560,1956,0,1
560,1957,0,1
560,1958,0,1
560,1959,0,1
560,1960,0,1
560,1961,0,1
560,1962,0,1
560,1963,0,1
560,1964,0,1
560,1965,0,1
560,1966,0,1
560,1967,0,1
560,1968,0,1
560,1969,0,1
560,1970,0,1
560,1971,0,1
560,1972,0,1
560,1973,0,1
560,1974,0,1
560,1975,0,1
560,1976,0,1
560,1977,0,1
560,1978,0,1
560,1979,0,1
560,1980,0,1
560,1981,0,1
560,1982,0,1
560,1983,0,1
560,1984,0,1
560,1985,0,1
560,1986,0,1
560,1987,0,1
560,1988,0,1
560,1989,0,1
560,1990,0,1
560,1991,0,1
560,1992,0,1
560,1993,0,1
560,1994,0,1
560,1995,0,1
560,1996,0,1
560,1997,0,1
560,1998,0,1
560,1999,0,1
560,2000,0,1
560,2001,0,1
560,2002,0,1
560,2003,0,1
560,2004,0,1
560,2005,0,1
560,2006,0,1
560,2007,0,1
560,2008,0,1
560,2009,0,1
560,2010,0,1
565,1990,0,1
565,1991,0,1
565,1992,0,1
565,1993,0,1
565,1994,0,1
565,1995,0,1
565,1996,0,1
565,1997,0,1
565,1998,0,1
565,1999,0,1
565,2000,0,1
565,2001,0,1
565,2002,0,1
565,2003,0,1
565,2004,0,1
565,2005,0,1
565,2006,0,1
565,2007,0,1
565,2008,0,1
565,2009,0,1
565,2010,0,1
570,1966,0,1
570,1967,0,1
570,1968,0,1
570,1969,0,1
570,1970,0,1
570,1971,0,1
570,1972,0,1
570,1973,0,1
570,1974,0,1
570,1975,0,1
570,1976,0,1
570,1977,0,1
570,1978,0,1
570,1979,0,1
570,1980,0,1
570,1981,0,1
570,1982,0,1
570,1983,0,1
570,1984,0,1
570,1985,0,1
570,1986,0,1
570,1987,0,1
570,1988,0,1
570,1989,0,1
570,1990,0,1
570,1991,0,1
570,1992,0,1
570,1993,0,1
570,1994,0,1
570,1995,0,1
570,1996,0,1
570,1997,0,1
570,1998,0,1
570,1999,0,1
570,2000,0,1
570,2001,0,1
570,2002,0,1
570,2003,0,1
570,2004,0,1
570,2005,0,1
570,2006,0,1
570,2007,0,1
570,2008,0,1
570,2009,0,1
570,2010,0,1
571,1966,0,1
571,1967,0,1
571,1968,0,1
571,1969,0,1
571,1970,0,1
571,1971,0,1
571,1972,0,1
571,1973,0,1
571,1974,0,1
571,1975,0,1
571,1976,0,1
571,1977,0,1
571,1978,0,1
571,1979,0,1
571,1980,0,1
571,1981,0,1
571,1982,0,1
571,1983,0,1
571,1984,0,1
571,1985,0,1
571,1986,0,1
571,1987,0,1
571,1988,0,1
571,1989,0,1
571,1990,0,1
571,1991,0,1
571,1992,0,1
571,1993,0,1
571,1994,0,1
571,1995,0,1
571,1996,0,1
571,1997,0,1
571,1998,0,1
571,1999,0,1
571,2000,0,1
571,2001,0,1
571,2002,0,1
571,2003,0,1
571,2004,0,1
571,2005,0,1
571,2006,0,1
571,2007,0,1
571,2008,0,1
571,2009,0,1
571,2010,0,1
572,1968,0,1
572,1969,0,1
572,1970,0,1
572,1971,0,1
572,1972,0,1
572,1973,0,1
572,1974,0,1
572,1975,0,1
572,1976,0,1
572,1977,0,1
572,1978,0,1
572,1979,0,1
572,1980,0,1
572,1981,0,1
572,1982,0,1
572,1983,0,1
572,1984,0,1
572,1985,0,1
572,1986,0,1
572,1987,0,1
572,1988,0,1
572,1989,0,1
572,1990,0,1
572,1991,0,1
572,1992,0,1
572,1993,0,1
572,1994,0,1
572,1995,0,1
572,1996,0,1
572,1997,0,1
572,1998,0,1
572,1999,0,1
572,2000,0,1
572,2001,0,1
572,2002,0,1
572,2003,0,1
572,2004,0,1
572,2005,0,1
572,2006,0,1
572,2007,0,1
572,2008,0,1
572,2009,0,1
572,2010,0,1
580,1960,0,1
580,1961,0,1
580,1962,0,1
580,1963,0,1
580,1964,0,1
580,1965,0,1
580,1966,0,1
580,1967,0,1
580,1968,0,1
580,1969,0,1
580,1970,0,1
580,1971,0,1
580,1972,0,1
580,1973,0,1
580,1974,0,1
580,1975,0,1
580,1976,0,1
580,1977,0,1
580,1978,0,1
580,1979,0,1
580,1980,0,1
580,1981,0,1
580,1982,0,1
580,1983,0,1
580,1984,0,1
580,1985,0,1
580,1986,0,1
580,1987,0,1
580,1988,0,1
580,1989,0,1
580,1990,0,1
580,1991,0,1
580,1992,0,1
580,1993,0,1
580,1994,0,1
580,1995,0,1
580,1996,0,1
580,1997,0,1
580,1998,0,1
580,1999,0,1
580,2000,0,1
580,2001,0,1
580,2002,0,1
580,2003,0,1
580,2004,0,1
580,2005,0,1
580,2006,0,1
580,2007,0,1
580,2008,0,1
580,2009,0,1
580,2010,0,1
581,1975,0,1
581,1976,0,1
581,1977,0,1
581,1978,0,1
581,1979,0,1
581,1980,0,1
581,1981,0,1
581,1982,0,1
581,1983,0,1
581,1984,0,1
581,1985,0,1
581,1986,0,1
581,1987,0,1
581,1988,0,1
581,1989,0,1
581,1990,0,1
581,1991,0,1
581,1992,0,1
581,1993,0,1
581,1994,0,1
581,1995,0,1
581,1996,0,1
581,1997,0,1
581,1998,0,1
581,1999,0,1
581,2000,0,1
581,2001,0,1
581,2002,0,1
581,2003,0,1
581,2004,0,1
581,2005,0,1
581,2006,0,1
581,2007,0,1
581,2008,0,1
581,2009,0,1
581,2010,0,1
590,1968,0,1
590,1969,0,1
590,1970,0,1
590,1971,0,1
590,1972,0,1
590,1973,0,1
590,1974,0,1
590,1975,0,1
590,1976,0,1
590,1977,0,1
590,1978,0,1
590,1979,0,1
590,1980,0,1
590,1981,0,1
590,1982,0,1
590,1983,0,1
590,1984,0,1
590,1985,0,1
590,1986,0,1
590,1987,0,1
590,1988,0,1
590,1989,0,1
590,1990,0,1
590,1991,0,1
590,1992,0,1
590,1993,0,1
590,1994,0,1
590,1995,0,1
590,1996,0,1
590,1997,0,1
590,1998,0,1
590,1999,0,1
590,2000,0,1
590,2001,0,1
590,2002,0,1
590,2003,0,1
590,2004,0,1
590,2005,0,1
590,2006,0,1
590,2007,0,1
590,2008,0,1
590,2009,0,1
590,2010,0,1
591,1976,0,1
591,1977,0,1
591,1978,0,1
591,1979,0,1
591,1980,0,1
591,1981,0,1
591,1982,0,1
591,1983,0,1
591,1984,0,1
591,1985,0,1
591,1986,0,1
591,1987,0,1
591,1988,0,1
591,1989,0,1
591,1990,0,1
591,1991,0,1
591,1992,0,1
591,1993,0,1
591,1994,0,1
591,1995,0,1
591,1996,0,1
591,1997,0,1
591,1998,0,1
591,1999,0,1
591,2000,0,1
591,2001,0,1
591,2002,0,1
591,2003,0,1
591,2004,0,1
591,2005,0,1
591,2006,0,1
591,2007,0,1
591,2008,0,1
591,2009,0,1
591,2010,0,1
600,1956,0,1
600,1957,0,1
600,1958,0,1
600,1959,0,1
600,1960,0,1
600,1961,0,1
600,1962,0,1
600,1963,0,1
600,1964,0,1
600,1965,0,1
600,1966,0,1
600,1967,0,1
600,1968,0,1
600,1969,0,1
600,1970,0,1
600,1971,0,1
600,1972,0,1
600,1973,0,1
600,1974,0,1
600,1975,0,1
600,1976,0,1
600,1977,0,1
600,1978,0,1
600,1979,0,1
600,1980,0,1
600,1981,0,1
600,1982,0,1
600,1983,0,1
600,1984,0,1
600,1985,0,1
600,1986,0,1
600,1987,0,1
600,1988,0,1
600,1989,0,1
600,1990,0,1
600,1991,0,1
600,1992,0,1
600,1993,0,1
600,1994,0,1
600,1995,0,1
600,1996,0,1
600,1997,0,1
600,1998,0,1
600,1999,0,1
600,2000,0,1
600,2001,0,1
600,2002,0,1
600,2003,0,1
600,2004,0,1
600,2005,0,1
600,2006,0,1
600,2007,0,1
600,2008,0,1
600,2009,0,1
600,2010,0,1
615,1962,1,9
615,1963,0,1
615,1964,0,1
615,1965,0,1
615,1966,0,1
615,1967,0,1
615,1968,0,1
615,1969,0,1
615,1970,0,1
615,1971,0,1
615,1972,0,1
615,1973,0,1
615,1974,0,1
615,1975,0,1
615,1976,0,1
615,1977,0,1
615,1978,0,1
615,1979,0,1
615,1980,0,1
615,1981,0,1
615,1982,0,1
615,1983,0,1
615,1984,0,1
615,1985,0,1
615,1986,0,1
615,1987,0,1
615,1988,0,1
615,1989,0,1
615,1990,0,1
615,1991,0,1
615,1992,0,1
615,1993,0,1
615,1994,0,1
615,1995,0,1
615,1996,0,1
615,1997,0,1
615,1998,0,1
615,1999,0,1
615,2000,0,1
615,2001,0,1
615,2002,0,1
615,2003,0,1
615,2004,0,1
615,2005,0,1
615,2006,0,1
615,2007,0,1
615,2008,0,1
615,2009,0,1
615,2010,0,1
616,1956,0,1
616,1957,0,1
616,1958,0,1
616,1959,0,1
616,1960,0,1
616,1961,0,1
616,1962,0,1
616,1963,0,1
616,1964,0,1
616,1965,0,1
616,1966,0,1
616,1967,0,1
616,1968,0,1
616,1969,0,1
616,1970,0,1
616,1971,0,1
616,1972,0,1
616,1973,0,1
616,1974,0,1
616,1975,0,1
616,1976,0,1
616,1977,0,1
616,1978,0,1
616,1979,0,1
616,1980,0,1
616,1981,0,1
616,1982,0,1
616,1983,0,1
616,1984,0,1
616,1985,0,1
616,1986,0,1
616,1987,0,1
616,1988,0,1
616,1989,0,1
616,1990,0,1
616,1991,0,1
616,1992,0,1
616,1993,0,1
616,1994,0,1
616,1995,0,1
616,1996,0,1
616,1997,0,1
616,1998,0,1
616,1999,0,1
616,2000,0,1
616,2001,0,1
616,2002,0,1
616,2003,0,1
616,2004,0,1
616,2005,0,1
616,2006,0,1
616,2007,0,1
616,2008,0,1
616,2009,0,1
616,2010,0,1
620,1956,0,1
620,1957,0,1
620,1958,0,1
620,1959,0,1
620,1960,0,1
620,1961,0,1
620,1962,0,1
620,1963,0,1
620,1964,0,1
620,1965,0,1
620,1966,0,1
620,1967,0,1
620,1968,0,1
620,1969,0,1
620,1970,0,1
620,1971,0,1
620,1972,0,1
620,1973,0,1
620,1974,0,1
620,1975,0,1
620,1976,0,1
620,1977,0,1
620,1978,0,1
620,1979,0,1
620,1980,0,1
620,1981,0,1
620,1982,0,1
620,1983,0,1
620,1984,0,1
620,1985,0,1
620,1986,0,1
620,1987,0,1
620,1988,0,1
620,1989,0,1
620,1990,0,1
620,1991,0,1
620,1992,0,1
620,1993,0,1
620,1994,0,1
620,1995,0,1
620,1996,0,1
620,1997,0,1
620,1998,0,1
620,1999,0,1
620,2000,0,1
620,2001,0,1
620,2002,0,1
620,2003,0,1
620,2004,0,1
620,2005,0,1
620,2006,0,1
620,2007,0,1
620,2008,0,1
620,2009,0,1
620,2010,0,1
625,1956,1,4
625,1957,1,6
625,1958,1,8
625,1959,1,8
625,1960,1,8
625,1961,1,8
625,1962,1,8
625,1963,1,8
625,1964,1,4
625,1965,1,8
625,1966,1,9
625,1967,1,9
625,1968,1,9
625,1969,1,9
625,1970,1,9
625,1971,1,7
625,1972,1,7
625,1973,0,1
625,1974,0,1
625,1975,0,1
625,1976,0,1
625,1977,0,1
625,1978,0,1
625,1979,0,1
625,1980,0,1
625,1981,0,1
625,1982,0,1
625,1983,1,8
625,1984,1,9
625,1985,1,9
625,1986,1,9
625,1987,1,11
625,1988,1,12
625,1989,1,10
625,1990,1,10
625,1991,1,10
625,1992,1,11
625,1993,1,11
625,1994,1,10
625,1995,1,10
625,1996,1,10
625,1997,1,10
625,1998,1,11
625,1999,1,8
625,2000,1,7
625,2001,1,7
625,2002,1,7
625,2003,1,10
625,2004,1,11
625,2005,1,9
625,2006,1,8
625,2007,1,7
625,2008,1,8
625,2009,1,4
625,2010,1,4
630,1956,0,1
630,1957,0,1
630,1958,0,1
630,1959,0,1
630,1960,0,1
630,1961,0,1
630,1962,0,1
630,1963,0,1
630,1964,0,1
630,1965,0,1
630,1966,0,1
630,1967,0,1
630,1968,0,1
630,1969,0,1
630,1970,0,1
630,1971,0,1
630,1972,0,1
630,1973,0,1
630,1974,0,1
630,1975,0,1
630,1976,0,1
630,1977,0,1
630,1978,0,1
630,1979,0,1
630,1980,0,1
630,1981,1,5
630,1982,1,3
630,1983,1,3
630,1984,1,3
630,1985,1,3
630,1986,1,3
630,1987,1,2
630,1988,1,5
630,1989,1,4
630,1990,1,4
630,1991,1,3
630,1992,1,3
630,1993,0,1
630,1994,0,1
630,1995,0,1
630,1996,0,1
630,1997,0,1
630,1998,0,1
630,1999,0,1
630,2000,0,1
630,2001,0,1
630,2002,0,1
630,2003,0,1
630,2004,0,1
630,2005,0,1
630,2006,0,1
630,2007,0,1
630,2008,0,1
630,2009,0,1
630,2010,0,1
640,1956,0,1
640,1957,0,1
640,1958,0,1
640,1959,0,1
640,1960,0,1
640,1961,0,1
640,1962,0,1
640,1963,0,1
640,1964,0,1
640,1965,0,1
640,1966,0,1
640,1967,0,1
640,1968,0,1
640,1969,0,1
640,1970,0,1
640,1971,0,1
640,1972,0,1
640,1973,0,1
640,1974,0,1
640,1975,0,1
640,1976,0,1
640,1977,0,1
640,1978,0,1
640,1979,0,1
640,1980,0,1
640,1981,0,1
640,1982,0,1
640,1983,0,1
640,1984,0,1
640,1985,0,1
640,1986,0,1
640,1987,0,1
640,1988,0,1
640,1989,0,1
640,1990,0,1
640,1991,0,1
640,1992,0,1
640,1993,0,1
640,1994,0,1
640,1995,0,1
640,1996,0,1
640,1997,0,1
640,1998,0,1
640,1999,0,1
640,2000,0,1
640,2001,0,1
640,2002,0,1
640,2003,0,1
640,2004,0,1
640,2005,0,1
640,2006,0,1
640,2007,0,1
640,2008,0,1
640,2009,0,1
640,2010,0,1
645,1956,0,1
645,1957,0,1
645,1958,0,1
645,1959,0,1
645,1960,0,1
645,1961,0,1
645,1962,0,1
645,1963,1,5
645,1964,1,5
645,1965,1,5
645,1966,1,5
645,1967,1,2
645,1968,1,4
645,1969,1,5
645,1970,1,2
645,1971,1,2
645,1972,1,3
645,1973,1,3
645,1974,1,7
645,1975,1,7
645,1976,0,1
645,1977,0,1
645,1978,0,1
645,1979,0,1
645,1980,0,1
645,1981,0,1
645,1982,0,1
645,1983,0,1
645,1984,0,1
645,1985,0,1
645,1986,0,1
645,1987,0,1
645,1988,1,10
645,1989,1,10
645,1990,1,10
645,1991,1,9
645,1992,0,1
645,1993,0,1
645,1994,0,1
